STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,DATA_SOURCE_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,FRA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2020,CUR,2,WB_SHP,602,0,WB_SHP,PU,50.04979,Annual,France,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_5,_Z,2007,CUR,2,WB_SHP,602,0,WB_SHP,PU,43.69026,Annual,United Kingdom,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_5,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,42.17668,Annual,United Kingdom,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_6,_Z,2009,CUR,2,WB_SHP,602,0,WB_SHP,PU,43.09303,Annual,United Kingdom,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_6,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,43.87049,Annual,United Kingdom,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_13,_Z,2010,CUR,2,WB_SHP,602,0,WB_SHP,PU,42.9632,Annual,United Kingdom,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2010-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_13,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,44.42534,Annual,United Kingdom,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2010-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_7,_Z,2011,CUR,2,WB_SHP,602,0,WB_SHP,PU,42.44035,Annual,United Kingdom,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2011-2016,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_7,_Z,2016,CUR,2,WB_SHP,602,0,WB_SHP,PU,45.21406,Annual,United Kingdom,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2011-2016,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_8,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,42.17668,Annual,United Kingdom,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_8,_Z,2017,CUR,2,WB_SHP,602,0,WB_SHP,PU,45.37965,Annual,United Kingdom,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,44.42534,Annual,United Kingdom,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2020,CUR,2,WB_SHP,602,0,WB_SHP,PU,46.31554,Annual,United Kingdom,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_5,_Z,2007,CUR,2,WB_SHP,602,0,WB_SHP,PU,4.477868,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_5,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,5.297253,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_12,_Z,2008,CUR,2,WB_SHP,602,0,WB_SHP,PU,4.82669,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2008-2013,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_12,_Z,2013,CUR,2,WB_SHP,602,0,WB_SHP,PU,5.731477,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2008-2013,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_6,_Z,2009,CUR,2,WB_SHP,602,0,WB_SHP,PU,4.76619,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_6,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,6.118881,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_7,_Z,2011,CUR,2,WB_SHP,602,0,WB_SHP,PU,4.870391,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2011-2016,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_7,_Z,2016,CUR,2,WB_SHP,602,0,WB_SHP,PU,6.239344,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2011-2016,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_8,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,5.297253,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_8,_Z,2017,CUR,2,WB_SHP,602,0,WB_SHP,PU,6.393579,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_3,_Z,2013,CUR,2,WB_SHP,602,0,WB_SHP,PU,5.731477,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_3,_Z,2018,CUR,2,WB_SHP,602,0,WB_SHP,PU,6.437006,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_9,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,6.118881,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_9,_Z,2019,CUR,2,WB_SHP,602,0,WB_SHP,PU,6.429443,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_15,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,6.182295,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_15,_Z,2020,CUR,2,WB_SHP,602,0,WB_SHP,PU,6.031012,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_11,_Z,2016,CUR,2,WB_SHP,602,0,WB_SHP,PU,6.239344,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2016-2021,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_11,_Z,2021,CUR,2,WB_SHP,602,0,WB_SHP,PU,6.343376,Annual,Georgia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2016-2021,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GHA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_42,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,3.526679,Annual,Ghana,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2012-2016,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GHA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_42,_Z,2016,CUR,2,WB_SHP,602,0,WB_SHP,PU,3.737927,Annual,Ghana,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2012-2016,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GIN,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_5,_Z,2007,CUR,2,WB_SHP,602,0,WB_SHP,PU,2.224181,Annual,Guinea,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GIN,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_5,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,3.139889,Annual,Guinea,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GMB,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_13,_Z,2010,CUR,2,WB_SHP,602,0,WB_SHP,PU,3.723306,Annual,"Gambia, The",Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2010-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GMB,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_13,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,3.952387,Annual,"Gambia, The",Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2010-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GMB,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_15,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,3.952387,Annual,"Gambia, The",Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GMB,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_15,_Z,2020,CUR,2,WB_SHP,602,0,WB_SHP,PU,3.819652,Annual,"Gambia, The",Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_5,_Z,2007,CUR,2,WB_SHP,602,0,WB_SHP,PU,33.89547,Annual,Greece,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_5,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,22.05687,Annual,Greece,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_6,_Z,2009,CUR,2,WB_SHP,602,0,WB_SHP,PU,35.16941,Annual,Greece,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_6,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,20.71992,Annual,Greece,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_13,_Z,2010,CUR,2,WB_SHP,602,0,WB_SHP,PU,30.41633,Annual,Greece,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2010-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_13,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,21.04344,Annual,Greece,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2010-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_8,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,22.05687,Annual,Greece,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_8,_Z,2017,CUR,2,WB_SHP,602,0,WB_SHP,PU,22.02899,Annual,Greece,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_3,_Z,2013,CUR,2,WB_SHP,602,0,WB_SHP,PU,20.83451,Annual,Greece,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_3,_Z,2018,CUR,2,WB_SHP,602,0,WB_SHP,PU,22.85393,Annual,Greece,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_9,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,20.71992,Annual,Greece,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
